Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
phaedon-roomspray-reglisse-vetiver,Reglisse & Vetiver,"<p>Een geur die je terugvoert in de tijd naar een zoete lekkernij uit de kindertijd. Laat je fantasie de vrije loop met deze vrolijke roomspray die zowel verfrissend als warm is.<br></p>
<p><meta charset=""utf-8"">Inspiratie voor Reglisse &amp; Vetiver: De groene vlaktes van Yunnan. Deze roomspray verbeeldt vetiver met een vrouwelijk tintje door een weldaad aan zoethout.  </p>
<p><meta charset=""utf-8""><span>De Phaedon roomsprays worden gemengd met dezelfde zorg als de parfums. Gevuld met hoogwaardige ingrediënten; absolutes, etherische oliën en harsen. Ze zijn zeer geconcentreerd waardoor ze per spray uw huis enkele uren heerlijk begeuren.</span></p>
<h2></h2>
<h2>Ingrediënten</h2>
<p>Vetiver, zoethout, tonkabonen, aleppoden<br><strong></strong></p>
<h2>Gebruikstips</h2>
<p><meta charset=""utf-8""><span>De roomsprays van Phaedon Paris zijn geformuleerd zonder water, voor een meer ruimtelijke verstuiving waarbij de neerslag wordt beperkt. Spuit de roomspray naar boven en zorg ervoor dat de nevel niet op leer en gevoelige oppervlakken terecht komt. Ook kan de </span><meta charset=""utf-8""><span data-mce-fragment=""1"">P</span><span data-mce-fragment=""1"">haedon Paris room</span><span>spray niet-gevoelig textiel; zoals gordijnen, tapijten en vloerkleden parfumeren. In uw auto kan één spray op elke vloermat een aantal dagen de ruimte verfrissen. </span></p>",Phaedon Paris,room spray,"ingr:leer, ingr:tonka, ingr:vetiver, Merk:Phaedon Paris, Related:roomspray, Related:Vetiver, Soort:room spray",false,Inhoud,100 ml,,,,,PH30009,100.0,shopify,1,deny,manual,40.00,,true,true,"",https://cdn.shopify.com/s/files/1/1323/9877/products/REGLISSEVETIVER.png?v=1603975808,1,,false,Phaedon Reglisse & Vetiver roomspray - Perfume Lounge,"Ontdek de bijzondere geuren uit de Phaedon collectie via de webshop of in onze Haute Parfumerie in Amsterdam. Hoge kwaliteit geurkaarsen, roomsprays & parfums",gezondheid en persoonlijke verzorging > persoonlijke verzorging > cosmetica > parfum,,,,,,,,,,,,,,g,,16.80,draft
phaedon-roomspray-oliban,Oliban - roomspray,"<p>Een warme en mysterieuze geur, die doet denken aan een kerk en je brengt in een meditatieve rust. </p>
<p>De inspiratie: een verlaten kapel op de garrigue, een soort terrein met specifieke planten. De ontmoeting van Ethiopische olibanum-hars met de kracht van Virginia cederhout.</p>
<p>De Phaedon roomsprays worden gemengd met dezelfde zorg als de parfums. Gevuld met hoogwaardige ingrediënten; absolutes, etherische oliën en harsen. Ze zijn zeer geconcentreerd waardoor ze per spray uw huis enkele uren heerlijk begeuren.</p>
<h2>Ingrediënten</h2>
<p><meta charset=""utf-8"">Wierook, cederhout, amber<strong></strong></p>
<h2>Gebruikstips</h2>
<p><meta charset=""utf-8""><span>De roomsprays van Phaedon Paris zijn geformuleerd zonder water, voor een meer ruimtelijke verstuiving waarbij de neerslag wordt beperkt. Spuit de roomspray naar boven en zorg ervoor dat de nevel niet op leer en gevoelige oppervlakken terecht komt. Ook kan de </span><meta charset=""utf-8""><span data-mce-fragment=""1"">P</span><span data-mce-fragment=""1"">haedon Paris room</span><span>spray niet-gevoelig textiel; zoals gordijnen, tapijten en vloerkleden parfumeren. In uw auto kan één spray op elke vloermat een aantal dagen de ruimte verfrissen. </span></p>",Phaedon Paris,room spray,"amber, Familie:amber, Familie:oriental, ingr:amber, ingr:cederhout, ingr:leer, Merk:Phaedon Paris, ProductBackground:background-amber-med.png, ProductBackground:background-oriental-light, Related:amber, Related:roomspray, Soort:room spray",false,Inhoud,100 ml,,,,,PH30008,100.0,shopify,0,deny,manual,0.00,,true,true,,https://cdn.shopify.com/s/files/1/1323/9877/products/OLIBANBIS.png?v=1603975762,1,,false,Phaedon - Oliban roomspray - Perfume Lounge,"Ontdek de bijzondere geuren uit de Phaedon collectie via de webshop of in onze Haute Parfumerie in Amsterdam. Hoge kwaliteit geurkaarsen, roomsprays & parfums",gezondheid en persoonlijke verzorging > persoonlijke verzorging > cosmetica > parfum,,,,,,,,,,,,,,g,,,draft
phaedon-roomspray-jardin-ombrage,Jardin Ombrage,"<p>Groen en fruit omhelzen elkaar in deze geur. Met deze vrolijke roomspray haal je het stralende van het voorjaar in huis. </p>
<p><meta charset=""utf-8"">De inspiratie: Een door planten overschaduwde tuin, de kalme melodie van water uit een stenen fontein, het gezang van vogels die zich verschuilen in het rijke gebladerte van fruitbomen.<br></p>
<p><span data-mce-fragment=""1"">De Phaedon roomsprays worden gemengd met dezelfde zorg als de parfums. Gevuld met hoogwaardige ingrediënten; absolutes, etherische oliën en harsen. Ze zijn zeer geconcentreerd waardoor ze per spray uw huis enkele uren heerlijk begeuren.</span></p>
<h2>Ingrediënten</h2>
<p><meta charset=""utf-8"">Klimopbladeren, vijgenpulp, bessen</p>
<h2>Gebruikstips</h2>
<p><meta charset=""utf-8""><span>De roomsprays van Phaedon Paris zijn geformuleerd zonder water, voor een meer ruimtelijke verstuiving waarbij de neerslag wordt beperkt. Spuit de roomspray naar boven en zorg ervoor dat de nevel niet op leer en gevoelige oppervlakken terecht komt. Ook kan de </span><meta charset=""utf-8""><span data-mce-fragment=""1"">P</span><span data-mce-fragment=""1"">haedon Paris room</span><span>spray niet-gevoelig textiel; zoals gordijnen, tapijten en vloerkleden parfumeren. In uw auto kan één spray op elke vloermat een aantal dagen de ruimte verfrissen. </span></p>",Phaedon Paris,room spray,"Familie:fruity, Familie:green, fruity, green, ingr:leer, ingr:vijg, Merk:Phaedon Paris, ProductBackground:background-fruity-light, ProductBackground:background-green-med, Related:fruity, Related:green, Related:roomspray, Soort:room spray",false,Inhoud,100 ml,,,,,PH30007,100.0,shopify,1,deny,manual,40.00,,true,true,"",https://cdn.shopify.com/s/files/1/1323/9877/products/JARDINOMBRAGE.png?v=1603975569,1,,false,Phaedon - Jardin Ombrage roomspray - Perfume Lounge,"Ontdek de bijzondere geuren uit de Phaedon collectie via de webshop of in onze Haute Parfumerie in Amsterdam. Hoge kwaliteit geurkaarsen, roomsprays & parfums",gezondheid en persoonlijke verzorging > persoonlijke verzorging > cosmetica > parfum,,,,,,,,,,,,,,g,,16.80,draft
phaedon-roomspray-cedre-mediterranee,Cedre Mediterranee,"<p><meta charset=""utf-8"">De combinatie van cederhout en bloemen geven een voluptueus karakter aan deze roomspray.</p>
<p>De inspiratie voor Cedre Mediterranee is de kust van Amalfi waar veel cederhout groeit. Tijdens een wandeling van Portofino naar Camogli verzadigt de bloeiende Pittosporum de atmosfeer met haar bedwelmende geur.</p>
<p>De Phaedon roomsprays worden gemengd met dezelfde zorg als de parfums. Gevuld met hoogwaardige ingrediënten; absolutes, etherische oliën en harsen. Ze zijn zeer geconcentreerd waardoor ze per spray uw huis enkele uren heerlijk begeuren.<br></p>
<h2>Ingrediënten</h2>
<p><meta charset=""utf-8"">Pittosporum, jasmijn, cederhout<br><strong></strong></p>
<h2>Gebruikstips</h2>
<p>De roomsprays van Phaedon Paris zijn geformuleerd zonder water, voor een meer ruimtelijke verstuiving waarbij de neerslag wordt beperkt. Spuit de roomspray naar boven en zorg ervoor dat de nevel niet op leer en gevoelige oppervlakken terecht komt. Ook kan de <meta charset=""utf-8""><span data-mce-fragment=""1"">P</span><span data-mce-fragment=""1"">haedon Paris room</span>spray niet-gevoelig textiel; zoals gordijnen, tapijten en vloerkleden parfumeren. In uw auto kan één spray op elke vloermat een aantal dagen de ruimte verfrissen. </p>",Phaedon Paris,room spray,"Familie:woody, ingr:cederhout, ingr:jasmijn, ingr:leer, Merk:Phaedon Paris, ProductBackground:background-floral-med, ProductBackground:background-woody-light, Related:roomspray, Related:woody, Soort:room spray, woody",false,Inhoud,100 ml,,,,,PH30004,100.0,shopify,1,deny,manual,40.00,,true,true,"",https://cdn.shopify.com/s/files/1/1323/9877/products/CEDREMETIERRANNE.png?v=1603975121,1,,false,Phaedon - Cedre Mediterranee roomspray - Perfume Lounge,"Ontdek de bijzondere geuren uit de Phaedon collectie via de webshop of in onze Haute Parfumerie in Amsterdam. Hoge kwaliteit geurkaarsen, roomsprays & parfums",gezondheid en persoonlijke verzorging > persoonlijke verzorging > cosmetica > parfum,,,,,,,,,,,,,,g,,16.80,draft
mdci-peche-cardinal-buste,Peche Cardinal buste,"<p><span>Verleiding in een flesje, de narcotiserende tuberoos verrassend gecombineerd met rijp fruit. Een volle, zachte, sensuele en zeer vrouwelijke geur.</span></p>
<p>De vrouwelijke, romantische Péché Cardinal is aan de hand van Amandine Marie. Peche Cardinal betekent letterlijk 'doodzonde', je kunt de verleiding niet weerstaan ... <br>Maar ze is tegelijkertijd vrolijk, luchtig en zeer draagbaar.</p>
<h2>Ingrediënten</h2>
tuberoos, perzik, kokos, davana, pruim, lelie, ceder, sandelhout, musk",parfums MDCI,eau de parfum,"Familie:floral, Familie:fruity, floral, fruity, ingr:cederhout, ingr:kokos, ingr:musk, ingr:roos, ingr:sandelhout, ingr:tuberose, Merk:parfums MDCI, met sample, ProductBackground:background-floral-med, ProductBackground:background-fruity-light, Related:floral, Related:fruity, Soort:eau de parfum",false,Inhoud,75 ml,,,,,MD10060,75.0,shopify,0,continue,manual,350.00,,true,true,3770001735511,,,,false,Peche Cardinal buste - Parfums MDCI - Perfume Lounge,"Hoogwaardige, elegante parfums van MDCI. Bestel veilig online, voor 15u besteld, zelfde werkdag verstuurd.",gezondheid en persoonlijke verzorging > persoonlijke verzorging > cosmetica > parfum,,,,,,,,,,,,,,g,,95.00,draft
phaedon-roomspray-hinoki-rose,Hinoki Rose,"<p><meta charset=""utf-8"">Verse rozenknoppen zorgen voor een vol en delicaat karakter in deze roomspray. Terwijl zwarte bessenbladeren hun fruitige groene frisheid op de achtergrond tonen.</p>
<p>De inspiratie voor Hinoki rose is de rozentuin van een Japans paleis. Niwaki en de kunst van de Japanse tuin vormde de inspiratie om een houtachtig-bloemen akkoord te creëren in deze roomspray. Niwaki is het sculptureel snijden van coniferen.</p>
<p><meta charset=""utf-8""><span>De Phaedon roomsprays worden gemengd met dezelfde zorg als de parfums. Gevuld met hoogwaardige ingrediënten; absolutes, etherische oliën en harsen. Ze zijn zeer geconcentreerd waardoor ze per spray uw huis enkele uren heerlijk begeuren.</span> </p>
<h2>Ingrediënten</h2>
<p><meta charset=""utf-8"">Hinoki hout, bosbes, rozen<br><strong></strong></p>
<h2>Gebruikstips</h2>
<p><meta charset=""utf-8""><span>De roomsprays van Phaedon Paris zijn geformuleerd zonder water, voor een meer ruimtelijke verstuiving waarbij de neerslag wordt beperkt. Spuit de roomspray naar boven en zorg ervoor dat de nevel niet op leer en gevoelige oppervlakken terecht komt. Ook kan de </span><meta charset=""utf-8""><span data-mce-fragment=""1"">P</span><span data-mce-fragment=""1"">haedon Paris room</span><span>spray gebruikt worden op niet-gevoelig textiel; zoals om gordijnen, tapijten en vloerkleden parfumeren. In uw auto kan één spray op elke vloermat een aantal dagen de ruimte verfrissen. </span></p>",Phaedon Paris,room spray,"Familie:floral, floral, ingr:leer, ingr:roos, Merk:Phaedon Paris, ProductBackground:background-floral-med, Related:floral, Related:roomspray, Soort:room spray",false,Inhoud,100 ml,,,,,PH30005,100.0,shopify,1,deny,manual,40.00,,true,true,"",https://cdn.shopify.com/s/files/1/1323/9877/products/PhaedonHINOKIROSE_roomspray.png?v=1603814639,1,,false,Phaedon - Hinoki Rose roomspray - Perfume Lounge,"Ontdek de bijzondere geuren uit de Phaedon collectie via de webshop of in onze Haute Parfumerie in Amsterdam. Hoge kwaliteit geurkaarsen, roomsprays & parfums",gezondheid en persoonlijke verzorging > persoonlijke verzorging > cosmetica > parfum,,,,,,,,,,,,,,g,,16.80,draft
early-roses-uit-collectie,Early Roses (UIT COLLECTIE),50 ml eau de parfum,Teo Cabanel,eau de parfum,"bestfriends2020, Merk:Teo Cabanel, Soort:eau de parfum",true,Title,Default Title,,,,,"",0.0,shopify,1,deny,manual,0.00,,true,true,"",,,,false,,,,,,,,,,,,,,,,,g,,,active
barkhane-uit-collectie,Barkhane (UIT COLLECTIE),50 ml eau de parfum,Teo Cabanel,eau de parfum,"bestfriends2020, Merk:Teo Cabanel, Soort:eau de parfum",false,Title,Default Title,,,,,"",0.0,shopify,1,deny,manual,0.00,,true,true,"",,,,false,,,,,,,,,,,,,,,,,g,,,active
oudish-uit-de-collectie,Oudish (UIT DE COLLECTIE),"",Zarko,eau de parfum,"bestfriends2020, Merk:Zarko, Soort:eau de parfum",false,Title,Default Title,,,,,"",0.0,shopify,2,deny,manual,0.00,,true,true,"",,,,false,,,,,,,,,,,,,,,,,g,,,active
angelys-pear-1,Angelys Pear (ZEGEL VERBROKEN),"<p>De nieuwste geur van Nicolai Paris is een lichtvoetige, frisse eau de toilette, geïnspireerd op sappige peren (in Frankrijk bekend als het fruit van de kastelen en een persoonlijke voorkeur van Patricia) en de roemrijke tijden van Loire kastelen. De naam is een samenspel van Angers (de stad in het Loire gebied) en Lys (de symbolische bloem van Franse koningen).</p>
<p>Na de lichtvoetige vrolijke fruitige opening zien we de signatuur en de kunde van de parfumeur tal snel terug in de elegantie en de zachtgroene chypre-achtige basis. Zo wordt de Angelys Pear niet te zoet, maar juist elegant en intrigerend. </p>
<h2>Ingrediënten</h2>
bergamot, citroen, zwarte bes, frisgroen blad, peer, rozen, jasmijn, patchouli, musk, eikenmos",Nicolai Paris,eau de toilette,"bestfriends2020, Familie:floral, Familie:fruity, ingr:bergamot, ingr:jasmijn, ingr:musk, ingr:patchouli, ingr:roos, Merk:Nicolai Paris, met sample, ProductBackground:background-fruity-light, Related:floral, Soort:eau de toilette",false,Inhoud,30 ml,,,,,1028,30.0,shopify,1,deny,manual,46.00,,true,true,3581000010284,https://cdn.shopify.com/s/files/1/1323/9877/products/600x600_Angelys_Pear_30ml_Nicolai_Perfume_Lounge_b05ab84f-5b0c-439e-8d42-4b80eb4f25ae.jpg?v=1603704818,1,,false,Nicolai Paris - Angelys Pear - Perfume Lounge,"Ontdek de collectie van Patricia de Nicolai. Diverse klassieke, chique & elegante creaties vindt u via de webshop of bezoek onze Haute Parfumerie in Amsterdam.",gezondheid en persoonlijke verzorging > persoonlijke verzorging > cosmetica > parfum,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1323/9877/products/600x600_Angelys_Pear_30ml_Nicolai_Perfume_Lounge_b05ab84f-5b0c-439e-8d42-4b80eb4f25ae.jpg?v=1603704818,g,,16.73,active
angelys-pear-1,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1323/9877/products/ANGELYS_PEAR_VISUEL_OFFICIEL_LR_f8b24e78-703b-403e-a35f-21ab9d734063.jpg?v=1603704818,2,,,,,,,,,,,,,,,,,,,,,,
angelys-pear-1,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1323/9877/products/AngelysPear_Olfactorypyramid_d1d58efd-9f26-485a-9805-b749b06c9d47.jpg?v=1603704818,3,,,,,,,,,,,,,,,,,,,,,,
douleur-2,Douleur 2,"<p><meta charset=""utf-8"">A metallic rose for the daring and dandy ones!</p>
<p>Antonio Gardoni created the limited edition Douleur in 2019,  in collaboration with UK tattoo artist Freddie Albrighton.</p>
<p>This original Douleur! Is a metallic rose, sweet and fresh, with a vintage vibe and at the same time modern. It is an unexpected rose with a heavy metal twist!<br data-mce-fragment=""1""><br data-mce-fragment=""1"">Douleur!2, the edition from late 2020, is a smoother and almost fresher evolution of its predecessor, still quite avant-garde and metallic!<br data-mce-fragment=""1"">Sweet mint and menthol shapes into a slightly creamy and narcotic aquatic creation. Blurred lines of a white floral hologram and strong metallic rose notes take you to a finale of a plush resinous civet.<br></p>
<p>Dare to wear!</p>
<h2>Ingredienten</h2>
<p>Munt, aldehyden, roos, metalige akkoorden, zee alg, suikerspin</p>",Bogue Profumo,eau de parfum,"civet, Familie:floral, ingr:aldehyde, ingr:roos, Merk:Bogue Profumo, met sample, mint, mood:rebels, Related:floral, Soort:eau de parfum, whitefloral",true,Size,50 ml,,,,,"",0.0,shopify,2,deny,manual,170.00,,true,true,"",https://cdn.shopify.com/s/files/1/1323/9877/products/Bogue-DOULEUR_2.jpg?v=1604590930,1,,false,Bogue Profumo - Douleur-2 - Perfume Lounge,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1323/9877/products/DOULEUR_2.jpg?v=1604590930,g,,70.00,active
douleur-2,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1323/9877/products/DOULEUR_2.jpg?v=1604590930,2,,,,,,,,,,,,,,,,,,,,,,
olfactive-studio-violet-shot-sepia-15-ml,Violet Shot - Sepia 15 ml,"Vers gemaaid gras omarmt de sprankelende geur van mandarijn en roos. Violet openbaart zichzelf en vermengt zich met een leerachtige, sensuele textuur. Violet shot is gemaakt door meesterparfumeur Dominique Ropion. Het is een houtachtig, poederachtig en verbluffend elegant parfum!
<h2>Ingredienten</h2>
<p>Calabrische mandarijn, roze peper uit Madagascar, akkoord van gemaaid gras, absolue van Egyptisch viooltjesblad, safraleine, Indonesische patchoeli, Spaanse labdanum, vanille uit Madagascar</p>
<h2>Creatieve team<br>
</h2>
<p>Parfumeur: Dominique Ropion<br>Fotograaf: Roberto Greco</p>",Olfactive Studio,extrait de parfum,"Familie:floral, floral, ingr:labdanum, ingr:leer, ingr:patchouli, ingr:peper, ingr:roos, ingr:vanille, Merk:Olfactive Studio, ProductBackground:background-floral-med, Related:floral, Soort:extrait de parfum",true,Inhoud,15 ml,,,,,"",200.0,shopify,4,deny,manual,70.00,,true,true,3760209751185,https://cdn.shopify.com/s/files/1/1323/9877/products/OS_VioletShot_15_2cdbddc8-1daa-4b93-af1d-13275d4c3be9.png?v=1603293366,1,,false,Violet Shot - Olfactive Studio - Sepia Collection - Perfume Lounge,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1323/9877/products/OS_VioletShot_15_2cdbddc8-1daa-4b93-af1d-13275d4c3be9.png?v=1603293366,g,,35.00,active
olfactive-studio-violet-shot-sepia-15-ml,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1323/9877/products/17AVIOLETLR_a1631e58-c31a-47ba-b56f-0901f7683d8c.jpg?v=1603293366,2,,,,,,,,,,,,,,,,,,,,,,
olfactive-studio-violet-shot-sepia-15-ml,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1323/9877/products/AmbienceVioletShot_54791415-2d3b-443b-82d0-671b7eba6bfc.jpg?v=1603293366,3,,,,,,,,,,,,,,,,,,,,,,
olfactive-studio-violet-shot-sepia-15-ml,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1323/9877/products/SEPIA2_PARFUMEUR_DominiqueRopionViolet_Rose_Irisshot_7b0b9dc3-0956-4366-971a-f78c41aa2895.jpg?v=1603293383,4,,,,,,,,,,,,,,,,,,,,,,
olfactive-studio-violet-shot-sepia-15-ml,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1323/9877/products/SEPIA2_PHOTOGRAPH_RobertoGrecofotograafIris_Violet_RoseshotOS_813ae1de-953e-47e0-a009-2b424da57f89.jpg?v=1603293384,5,,,,,,,,,,,,,,,,,,,,,,
olfactive-studio-vanilla-shot-sepia-15-ml,Vanilla Shot - Sepia 15 ml,"<p>Vanilla Shot ﻿is een kruidig, licht oriëntaals vanille parfum (mirre, saffraan) en wordt nooit zwaar en overweldigend door de aldehyden en rozen.</p>
<p>""Een nieuwe collectie van Olfactive Studio: SEPIA. De eerste drie Extraits de Parfums zijn een samenwerking tussen parfumeur Bertrand Duchaufour en de Engelse beeldhouwer en fotograaf Martin Hill, de kunstenaar achter de foto’s waarin de parfums hun inspiratie vinden. <br><br>Deze begeerlijke collectie onderscheidt zich al meteen met haar flacons. De lijn en vorm zijn die van Olfactive Studio, speciaal uitgevoerd in terrasienna leder en verfraaid met een stop en een gemetalliseerde ring van okergeel koper. Het kleurbeeld roept herinneringen op aan het sepia van oude foto’s, kostbare souvenirs. Kostbaar, geraffineerd, eclectisch en geconcentreerd... de belichaming van de Haute Parfumerie.""</p>
<p>De foto ter inspiratie van Vanilla Shot is een fascinerende beeld, met reflectie en water: een boog van fijne houten latjes, met vlasdraden verbonden, zweeft boven het Nieuw- Zeelandse Wanaka-meer en herinnert aan de fijne, langwerpige vorm van vanillestokjes. Een intrigerend en uitgekiend evenwicht.</p>
<h2>Ingrediënten</h2>
<p>koriander, saffraan, aldehyden, roos, gedroogde vruchten, opoponax, vanille, karamel, mirre, benzoë</p>
<h2>Creatieve team</h2>
<p>Parfumeur: Bertrand Duchaufour<br>Fotograaf: Martin Hill</p>",Olfactive Studio,extrait de parfum,"Familie:gourmand, Familie:oriental, gourmand, ingr:aldehyde, ingr:leer, ingr:roos, ingr:vanille, Merk:Olfactive Studio, met sample, oriental, ProductBackground:background-gourmand-light, ProductBackground:background-oriental-light, Related:gourmand, Related:oriental, Soort:extrait de parfum",true,Inhoud,15 ml,,,,,"",100.0,shopify,1,deny,manual,68.00,,true,true,3760209751215,https://cdn.shopify.com/s/files/1/1323/9877/products/OS_VanillaShot_15_938d95fd-23d7-476a-9c62-b4ae73008f1f.png?v=1603293272,1,,false,Olfactive Studio - Sepia Collection - Vanilla Shot 15 ml,Ontdek de nieuwste geur van Olfactive studio! Bestel eenvoudig & snel via de Perfume Lounge.,gezondheid en persoonlijke verzorging > persoonlijke verzorging > cosmetica > parfum,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1323/9877/products/OS_VanillaShot_15_938d95fd-23d7-476a-9c62-b4ae73008f1f.png?v=1603293272,g,,34.00,active
