Handle,Title,Vendor,Type,Collection,Tag,Price,Image
lumiere-noire-pour-homme,Lumiere Noire pour homme,Maison Francis Kurkdjian,eau de toilette,"voor-de-man, kaneel, black-collection, narcis, iconische-chypres, maison-francis-kurkdjian, parfums, geurfamilie-chypre, eau-de-toilettes, france, totaal-overzicht, patchouli, francis-kurkdjian-collection, flexify","ARCHIVED, chypre, Familie:chypre, ingr:narcis, ingr:patchouli, ingr:peper, ingr:roos, longevity-middel, Merk:Maison Francis Kurkdjian, met sample, ProductBackground:background-chypre-med, Related:chypre, Soort:eau de toilette",65.00,https://cdn.shopify.com/s/files/1/1323/9877/products/lumiere-noire-pour-homme-eau-de-toilette-maison-francis-kurkdjian-70-ml-perfume-lounge.jpg?v=1555512014
maison-francis-kurkdjian-oud,OUD - eau de parfum,Maison Francis Kurkdjian,eau de parfum,"oudh, musk, cederhout, mysterieus-donker, oudh-collection, februari-2020, layering-live-stream-mei-2020, maison-francis-kurkdjian, parfums, geurfamilie-orientaals, eau-de-parfum, france, all-collections, totaal-overzicht, patchouli, francis-kurkdjian-collection, flexify","Familie:oriental, ingr:cederhout, ingr:leer, ingr:musk, ingr:oud, ingr:patchouli, ingr:peper, longevity-middel, Merk:Maison Francis Kurkdjian, met sample, mf_3, oriental, ProductBackground:background-oriental-light, Related:oriental, Related:oudmfk, Soort:eau de parfum",97.50,https://cdn.shopify.com/s/files/1/1323/9877/products/oud-eau-de-parfum-eau-de-parfum-maison-francis-kurkdjian-70-ml-perfume-lounge.jpg?v=1555512022
oud-satin-mood,OUD satin mood - eau de parfum,Maison Francis Kurkdjian,eau de parfum,"oudh, herfstgeuren, viooltjes, omhullende-verwarmende-parfums, zonnig-warm-en-vol-amber-akkoord, maison-francis-kurkdjian, parfums, geurfamilie-orientaals, eau-de-parfum, france, totaal-overzicht, geurfamilie-gourmand, amber, francis-kurkdjian-collection, flexify","Familie:gourmand, Familie:oriental, gourmand, ingr:amber, ingr:oud, ingr:roos, ingr:vanille, longevity-middel, Merk:Maison Francis Kurkdjian, met sample, oriental, ProductBackground:background-gourmand-light, ProductBackground:background-oriental-light, Related:gourmand, Related:oriental, Related:oudsatinmood, Related:satinmood, Soort:eau de parfum",97.50,https://cdn.shopify.com/s/files/1/1323/9877/products/oud-satin-mood-eau-de-parfum-eau-de-parfum-maison-francis-kurkdjian-70-ml-perfume-lounge.jpg?v=1555512031
oud-silk-mood,OUD silk mood - extrait de parfum,Maison Francis Kurkdjian,extrait de parfum,"oudh, roos, parfums-voor-feestdagen, mysterieus-donker, maison-francis-kurkdjian, parfums, geurfamilie-woody, parfums-extrait-de-parfums, france, all-collections, totaal-overzicht, francis-kurkdjian-collection, flexify","Familie:woody, ingr:roos, longevity-lang, Merk:Maison Francis Kurkdjian, met sample, mf_3, ProductBackground:background-woody-light, Related:oudsilkmood, Related:pureluxe, Related:woody, Soort:extrait de parfum, woody",137.50,https://cdn.shopify.com/s/files/1/1323/9877/products/oud-silk-mood-extrait-de-parfum-extrait-de-parfum-maison-francis-kurkdjian-70-ml-perfume-lounge.jpg?v=1555512039
maison-francis-kurkdjian-petit-matin,Petit Matin,Maison Francis Kurkdjian,eau de parfum,"bergamot, lavendel, zomers-exotisch, verfrissend-optimistisch, layering-live-stream-mei-2020, maison-francis-kurkdjian, parfums, geurfamilie-fris-citrus, ontdek-de-frisse-geurfamilies, eau-de-parfum, france, all-collections, totaal-overzicht, amber, francis-kurkdjian-collection, flexify","citrus, Familie:citrus, ingr:amber, ingr:lavendel, ingr:musk, ingr:peper, longevity-middel, Merk:Maison Francis Kurkdjian, met sample, mf_3, ProductBackground:background-citrus-med, Related:citrus, Soort:eau de parfum",70.00,https://cdn.shopify.com/s/files/1/1323/9877/products/petit-matin-eau-de-parfum-maison-francis-kurkdjian-70-ml-perfume-lounge.jpg?v=1555512066
maison-francis-kurkdjian-feminin-pluriel-eau-de-parfum,feminin Pluriel,Maison Francis Kurkdjian,eau de parfum,"iris, jasmijn, roos, lelietje-van-dalen, viooltjes, retro-cult-klassiekers, op-en-top-vrouwelijk, maison-francis-kurkdjian, parfums, geurfamilie-bloemig, eau-de-parfum, france, totaal-overzicht, neroli-collection, patchouli, francis-kurkdjian-collection, flexify","Familie:floral, floral, ingr:iris, ingr:jasmijn, ingr:oranjebloesem, ingr:patchouli, ingr:roos, ingr:vetiver, longevity-middel, Merk:Maison Francis Kurkdjian, met sample, ProductBackground:background-floral-med, Related:femininpluriel, Related:floral, Soort:eau de parfum",65.00,https://cdn.shopify.com/s/files/1/1323/9877/products/feminin-pluriel-eau-de-parfum-maison-francis-kurkdjian-70-ml-perfume-lounge.jpg?v=1555512075
maison-francis-kurkdjian-feminin-pluriel-refill,feminin Pluriel - refills,Maison Francis Kurkdjian,eau de parfum,"iris, jasmijn, roos, viooltjes, retro-cult-klassiekers, op-en-top-vrouwelijk, maison-francis-kurkdjian, parfums, geurfamilie-bloemig, eau-de-parfum, france, all-collections, totaal-overzicht, neroli-collection, patchouli, francis-kurkdjian-collection, flexify","Familie:floral, floral, ingr:iris, ingr:jasmijn, ingr:oranjebloesem, ingr:patchouli, ingr:roos, ingr:vetiver, longevity-middel, Merk:Maison Francis Kurkdjian, ProductBackground:background-floral-med, Related:femininpluriel, Related:floral, Soort:eau de parfum",30.00,https://cdn.shopify.com/s/files/1/1323/9877/products/feminin-pluriel-refills-eau-de-parfum-maison-francis-kurkdjian-3-x-11ml-perfume-lounge.jpg?v=1549727233
maison-francis-kurkdjian-masculin-pluriel-eau-de-toilette,masculin Pluriel,Maison Francis Kurkdjian,eau de toilette,"voor-de-man, lavendel, cederhout, retro-cult-klassiekers, iconische-parfums, maison-francis-kurkdjian, parfums, geurfamilie-fougere, eau-de-toilettes, france, all-collections, totaal-overzicht, patchouli, francis-kurkdjian-collection, flexify, bestsellers-mid","bestsellers mid, Familie:fougere, fougere, ingr:cederhout, ingr:lavendel, ingr:leer, ingr:oud, ingr:patchouli, ingr:vetiver, longevity-middel, Merk:Maison Francis Kurkdjian, met sample, ProductBackground:background-fougere-light, Related:fougere, Related:masculinpluriel, Soort:eau de toilette",65.00,https://cdn.shopify.com/s/files/1/1323/9877/products/masculin-pluriel-eau-de-toilette-maison-francis-kurkdjian-70-ml-perfume-lounge.jpg?v=1555512083
maison-francis-kurkdjian-bougies-de-noel-geurkaars,Bougies de Noel - Set van 3 geurkaarsen,Maison Francis Kurkdjian,geurkaars,"iris, cederhout, huisparfums-intiem-warm-en-geborgen, huisparfums-chique-en-stijlvol, huisparfums-romantisch-en-sensueel, maison-francis-kurkdjian, geurkaarsen, huis-parfums, france, a-beautifully-scented-home-room-sprays-scented-candles, totaal-overzicht, francis-kurkdjian-collection, flexify","ingr:cederhout, ingr:iris, ingr:peper, Merk:Maison Francis Kurkdjian, Related:geurkaars, Soort:geurkaars",35.00,https://cdn.shopify.com/s/files/1/1323/9877/products/bougies-de-noel-set-van-3-geurkaarsen-geurkaars-maison-francis-kurkdjian-3-x-70-gram-perfume-lounge.jpg?v=1549727333
caron-lady-caron-eau-de-parfum,Lady Caron,Caron,eau de parfum,"magnolia, framboos, framboos-collection, richard-fraysse-collection, parfums-met-framboos, op-en-top-vrouwelijk, caron, parfums, geurfamilie-chypre, eau-de-parfum, france, all-collections, totaal-overzicht, neroli-collection, flexify","chypre, Familie:chypre, ingr:jasmijn, ingr:magnolia, ingr:musk, ingr:oranjebloesem, ingr:roos, ingr:sandelhout, longevity-middel, Merk:Caron, met sample, ProductBackground:background-chypre-med, Related:chypre, Soort:eau de parfum",39.81,
marial-aramesh-eau-de-parfum,Aramesh,MariaL,eau de parfum,"iris, jasmijn, oudh, musk, geranium, heliotroop, peper, ylang-ylang, cederhout, drop, salie, guaiac, verleidelijk-en-sensueel, skanky-lekker-viezig, sandelhout-collection, alessandro-gualtieri-collection, zonnig-warm-en-vol-amber-akkoord, op-en-top-vrouwelijk, alessandro-gualtieri, marial, parfums, geurfamilie-aromatisch-kruidig, eau-de-parfum, the-netherlands, italy, totaal-overzicht, neroli-collection, patchouli, amber, flexify","aromatic, ingr:amber, ingr:cederhout, ingr:geranium, ingr:heliotroop, ingr:iris, ingr:jasmijn, ingr:musk, ingr:oranjebloesem, ingr:oud, ingr:patchouli, ingr:peper, ingr:roos, ingr:sandelhout, ingr:vanille, longevity-middel, Merk:MariaL, met sample, Soort:eau de parfum",65.00,https://cdn.shopify.com/s/files/1/1323/9877/products/aramesh-eau-de-parfum-marial-60-ml-perfume-lounge.jpg?v=1555512092
marial-deeply,Deeply,MariaL,eau de parfum,"oudh, wierook-frankincense, benzoine, herfstgeuren, musk, guaiac, benzoine-collection, alessandro-gualtieri-collection, alessandro-gualtieri, marial, parfums, eau-de-parfum, the-netherlands, italy, totaal-overzicht, geurfamilie-gourmand, patchouli, flexify","Familie:gourmand, gourmand, ingr:benzoine, ingr:musk, ingr:oud, ingr:patchouli, ingr:vanille, longevity-middel, Merk:MariaL, met sample, ProductBackground:background-gourmand-light, Related:gourmand, Soort:eau de parfum",65.00,https://cdn.shopify.com/s/files/1/1323/9877/products/deeply-eau-de-parfum-marial-60-ml-perfume-lounge.jpg?v=1555512101
marial-madly,Madly,MariaL,eau de parfum,"wat-te-dragen-bij-een-diner, geranium, heliotroop, alessandro-gualtieri-collection, zonnig-warm-en-vol-amber-akkoord, alessandro-gualtieri, marial, parfums, geurfamilie-woody, eau-de-parfum, the-netherlands, italy, all-collections, totaal-overzicht, patchouli, amber, flexify","Familie:woody, ingr:amber, ingr:cederhout, ingr:geranium, ingr:heliotroop, ingr:lavendel, ingr:oud, ingr:patchouli, ingr:sandelhout, ingr:vanille, longevity-middel, Merk:MariaL, met sample, ProductBackground:background-woody-light, Related:woody, Soort:eau de parfum, woody",65.00,https://cdn.shopify.com/s/files/1/1323/9877/products/madly-eau-de-parfum-marial-60-ml-perfume-lounge.jpg?v=1555512109
marial-mogadess-eau-de-parfum,Mogadess,MariaL,eau de parfum,"benzoine, kaneel, peper, chocolade, cederhout, kaneel-collection, alessandro-gualtieri-collection, zonnig-warm-en-vol-amber-akkoord, parfums-met-aardbei, alessandro-gualtieri, marial, parfums, eau-de-parfum, the-netherlands, italy, all-collections, totaal-overzicht, geurfamilie-gourmand, neroli-collection, amber, flexify","Familie:gourmand, gourmand, ingr:amber, ingr:benzoine, ingr:cederhout, ingr:chocolade, ingr:oranjebloesem, ingr:peper, ingr:roos, ingr:sandelhout, ingr:vanille, longevity-middel, Merk:MariaL, met sample, ProductBackground:background-gourmand-light, Related:gourmand, Soort:eau de parfum",65.00,https://cdn.shopify.com/s/files/1/1323/9877/products/mogadess-eau-de-parfum-marial-60-ml-perfume-lounge.jpg?v=1555512117
marial-truly-eau-de-parfum,Truly,MariaL,eau de parfum,"iris, aldehyde, jasmijn, geranium, ylang-ylang, romantisch-lieflijk, aldehyde-collection, alessandro-gualtieri-collection, phines-keuze-valentijn, iconische-parfums, op-en-top-vrouwelijk, alessandro-gualtieri, marial, parfums, soft-floral, eau-de-parfum, the-netherlands, italy, totaal-overzicht, neroli-collection, amber, flexify","Familie:softfloral, generic_channable, ingr:aldehyde, ingr:amber, ingr:cederhout, ingr:geranium, ingr:iris, ingr:jasmijn, ingr:oranjebloesem, ingr:roos, ingr:sandelhout, ingr:tonka, ingr:vanille, longevity-middel, Merk:MariaL, met sample, ProductBackground:background-softfloral-light, Related:softfloral, softfloral, Soort:eau de parfum",65.00,https://cdn.shopify.com/s/files/1/1323/9877/products/truly-eau-de-parfum-marial-60-ml-perfume-lounge.jpg?v=1555512126
nasomatto-absinth,Absinth,Nasomatto,extrait de parfum,"vetiver, alessandro-gualtieri-collection, alessandro-gualtieri, nasomatto, parfums, geurfamilie-woody, geurfamilie-groen, parfums-extrait-de-parfums, italy, all-collections, totaal-overzicht, flexify","Familie:green, Familie:woody, generic_channable, green, ingr:vetiver, longevity-lang, Merk:Nasomatto, met sample, mf_3, ProductBackground:background-green-med, ProductBackground:background-woody-light, Related:green, Related:woody, Soort:extrait de parfum, woody",62.00,https://cdn.shopify.com/s/files/1/1323/9877/products/absinth-extrait-de-parfum-nasomatto-30-ml-perfume-lounge.jpg?v=1555512134
nasomatto-black-afgano,Black Afgano,Nasomatto,extrait de parfum,"voor-de-man, black-collection, musk, retro-cult-klassiekers, headturning-big-bold, feestelijk-vrolijk, alessandro-gualtieri-collection, bestsellers, de-top-20-van-2020, alessandro-gualtieri, nasomatto, parfums, geurfamilie-orientaals-houtachtig, parfums-extrait-de-parfums, italy, totaal-overzicht, patchouli, amber, flexify, bestsellers-x","bestsellers X, Familie:woodyoriental, ingr:amber, ingr:cederhout, ingr:musk, ingr:patchouli, ingr:tabak, longevity-lang, Merk:Nasomatto, met sample, ProductBackground:background-woodyoriental-med, Related:woodyoriental, sillage-groot, Soort:extrait de parfum, woodyoriental",62.00,https://cdn.shopify.com/s/files/1/1323/9877/products/black-afgano-extrait-de-parfum-nasomatto-30-ml-perfume-lounge.jpg?v=1555512147
nasomatto-blamage,Blamage,Nasomatto,extrait de parfum,"headturning-big-bold, alessandro-gualtieri-collection, alessandro-gualtieri, nasomatto, parfums, geurfamilie-woody, parfums-extrait-de-parfums, italy, all-collections, totaal-overzicht, flexify","Familie:woody, ingr:magnolia, longevity-lang, Merk:Nasomatto, met sample, ProductBackground:background-woody-light, Related:woody, sillage-groot, Soort:extrait de parfum, woody",62.00,https://cdn.shopify.com/s/files/1/1323/9877/products/blamage-extrait-de-parfum-nasomatto-30ml-perfume-lounge.jpg?v=1555512156
nasomatto-china-white,China White,Nasomatto,extrait de parfum,"wierook-frankincense, white-collection, alessandro-gualtieri-collection, alessandro-gualtieri, nasomatto, parfums, geurfamilie-woody, parfums-extrait-de-parfums, italy, all-collections, totaal-overzicht, flexify","Familie:woody, ingr:leer, ingr:roos, ingr:vetiver, longevity-lang, Merk:Nasomatto, met sample, ProductBackground:background-woody-light, Related:woody, Soort:extrait de parfum, woody",62.00,https://cdn.shopify.com/s/files/1/1323/9877/products/china-white-extrait-de-parfum-nasomatto-30-ml-perfume-lounge.jpg?v=1555512164
nasomatto-duro-extrait-de-parfum,Duro,Nasomatto,extrait de parfum,"geurfamilie-rokerig-droog, voor-de-man, cashmeran, stoer-uitdagend, alessandro-gualtieri-collection, vijf-keer-mannen-parfums, alessandro-gualtieri, nasomatto, parfums, geurfamilie-leer, parfums-extrait-de-parfums, italy, all-collections, totaal-overzicht, flexify","Familie:leather, generic_channable, leather, longevity-lang, Merk:Nasomatto, met sample, ProductBackground:background-leer-med, Related:leather, Soort:extrait de parfum",62.00,https://cdn.shopify.com/s/files/1/1323/9877/products/duro-extrait-de-parfum-nasomatto-30-ml-perfume-lounge.jpg?v=1555512172
nasomatto-narcotic-v-extrait-de-parfum,Narcotic V.,Nasomatto,extrait de parfum,"tuberose, wild-verleidelijk, love-is-in-the-air, feestelijk-vrolijk, phines-keuze-februari-2019, lush-white-florals, juni-2019, alessandro-gualtieri-collection, alessandro-gualtieri, nasomatto, parfums, geurfamilie-bloemig, parfums-extrait-de-parfums, italy, all-collections, totaal-overzicht, flexify","Familie:floral, floral, longevity-lang, Merk:Nasomatto, met sample, ProductBackground:background-floral-med, Related:floral, Soort:extrait de parfum",62.00,https://cdn.shopify.com/s/files/1/1323/9877/products/narcotic-v-extrait-de-parfum-nasomatto-30-ml-perfume-lounge.jpg?v=1555512189
nasomatto-pardon-extrait-de-parfum,Pardon,Nasomatto,extrait de parfum,"wierook-frankincense, elegant-feminine-dandy, alessandro-gualtieri-collection, alessandro-gualtieri, nasomatto, parfums, geurfamilie-woody, parfums-extrait-de-parfums, italy, all-collections, totaal-overzicht, flexify","Familie:woody, generic_channable, longevity-lang, Merk:Nasomatto, met sample, ProductBackground:background-woody-light, Related:woody, Soort:extrait de parfum, woody",62.00,https://cdn.shopify.com/s/files/1/1323/9877/products/pardon-extrait-de-parfum-nasomatto-30-ml-perfume-lounge.jpg?v=1555512202
nasomatto-silver-musk-extrait-de-parfum,Silver Musk,Nasomatto,extrait de parfum,"musk, geuren-om-mee-te-layeren, ontdek-de-musk-geurfamilie, puur-minimalistisch, alessandro-gualtieri-collection, layering-collectie, layering-live-stream-mei-2020, alessandro-gualtieri, nasomatto, parfums, geurfamilie-fris-citrus, ontdek-de-frisse-geurfamilies, parfums-extrait-de-parfums, italy, all-collections, totaal-overzicht, flexify","citrus, Familie:citrus, Familie:musk, ingr:Iso-E Super, ingr:musk, longevity-lang, Merk:Nasomatto, met sample, musk, ProductBackground:background-citrus-med, Related:citrus, Soort:extrait de parfum",62.00,https://cdn.shopify.com/s/files/1/1323/9877/products/silver-musk-extrait-de-parfum-nasomatto-30-ml-perfume-lounge.jpg?v=1555512211
neela-vermeire-creations-ashoka-eau-de-parfum,Ashoka,Neela Vermeire Creations,eau de parfum,"jasmijn, osmanthus, bertrand-duchaufour-collection, mirre, wierook-frankincense, benzoine, vijg-fig, kokos, heliotroop, ylang-ylang, tonkaboon, leer, mimosa, sandelhout-collection, geranium-collection, vijg-collection, osmanthus-collection, ambergris-in-parfums, neela-vermeire-creations, parfums, geurfamilie-woody, eau-de-parfum, asia, all-collections, totaal-overzicht, amber, flexify","Familie:woody, generic_channable, ingr:amber, ingr:geranium, ingr:heliotroop, ingr:iris, ingr:jasmijn, ingr:leer, ingr:osmanthus, ingr:roos, ingr:sandelhout, ingr:vanille, ingr:vetiver, ingr:vijg, longevity-middel, Merk:Neela Vermeire Creations, met sample, ProductBackground:background-woody-light, Related:woody, Soort:eau de parfum, woody",102.50,https://cdn.shopify.com/s/files/1/1323/9877/products/ashoka-eau-de-parfum-neela-vermeire-creations-60-ml-perfume-lounge.jpg?v=1555512218
neela-vermeire-creations-ashoka-take-two,Ashoka - Take Two,Neela Vermeire Creations,eau de parfum,"iris, osmanthus, bertrand-duchaufour-collection, benzoine, vijg-fig, kokos, heliotroop, leer, phines-keuze-april-2019, phines-keuze-januari-2019, ambergris-in-parfums, neela-vermeire-creations, parfums, geurfamilie-woody, eau-de-parfum, asia, totaal-overzicht, amber, flexify","Familie:woody, ingr:amber, ingr:geranium, ingr:heliotroop, ingr:iris, ingr:jasmijn, ingr:leer, ingr:osmanthus, ingr:roos, ingr:sandelhout, ingr:vanille, ingr:vetiver, ingr:vijg, longevity-middel, Merk:Neela Vermeire Creations, ProductBackground:background-woody-light, Related:woody, Soort:eau de parfum, woody",56.00,https://cdn.shopify.com/s/files/1/1323/9877/products/ashoka-take-two-eau-de-parfum-neela-vermeire-creations-2-x-15-ml-perfume-lounge.jpg?v=1549727536
